XG,Time,Half,ball_x,ball_y,ball_z,ball_speed,us_1_x,us_1_y,us_1_speed,us_2_x,us_2_y,us_2_speed,us_3_x,us_3_y,us_3_speed,us_4_x,us_4_y,us_4_speed,us_5_x,us_5_y,us_5_speed,us_6_x,us_6_y,us_6_speed,us_7_x,us_7_y,us_7_speed,us_8_x,us_8_y,us_8_speed,us_9_x,us_9_y,us_9_speed,us_10_x,us_10_y,us_10_speed,us_11_x,us_11_y,us_11_speed,them_1_x,them_1_y,them_1_speed,them_2_x,them_2_y,them_2_speed,them_3_x,them_3_y,them_3_speed,them_4_x,them_4_y,them_4_speed,them_5_x,them_5_y,them_5_speed,them_6_x,them_6_y,them_6_speed,them_7_x,them_7_y,them_7_speed,them_8_x,them_8_y,them_8_speed,them_9_x,them_9_y,them_9_speed,them_10_x,them_10_y,them_10_speed,them_11_x,them_11_y,them_11_speed
0.0179037656635046,1630,1,38.42,6.05,6.27,11.69,-18.92,-0.04,0.08,49.9,6.58,0.59,47.61,-0.18,1.77,31.82,-5.25,2.02,45.68,30.73,4.85,49.13,1.48,1.91,4.1,1.21,0.75,35.46,7.93,2.1,47.66,0.92,1.03,44.23,13.04,2.36,46.21,5.4,1.31,46.88,5.32,0.97,48.46,3.14,2.02,47.23,-3.39,2.33,37.05,-4.17,2.83,38.78,7.75,2.93,45.23,10.97,2.72,51.25,2.22,1.8,50.39,8.76,3.15,45.03,3.15,2.18,46.11,2.7600000000000002,0.53,48.16,0.65,1.2
0.3179508447647095,1839,1,45.38,12.37,0.26,12.63,-12.94,-3.44,0.0,9.9,-10.01,1.3,14.65,0.99,2.11,26.44,4.35,0.41000000000000003,30.95,-6.23,3.14,46.01,2.55,6.14,28.12,8.73,0.53,44.67,13.68,3.41,42.6,2.47,3.7,41.64,-10.49,2.13,39.39,6.84,3.18,46.11,5.02,5.14,41.1,0.96,4.41,44.36,-6.23,4.4,23.86,-10.52,1.15,32.97,8.48,0.97,44.76,11.58,5.14,50.99,4.02,0.2,10.38,-9.3,1.45,35.93,6.25,2.65,47.21,1.57,5.34,32.99,-2.1,2.11
0.021515823900699615,1841,1,34.97,-6.25,1.04,4.13,-13.04,-3.44,0.0,9.14,-7.28,1.07,17.39,0.16,0.64,26.48,3.0,2.93,35.25,-4.95,1.5,49.31,3.53,1.1,29.44,7.73,1.66,48.11,15.38,0.87,46.34,1.76,0.71,43.56,-10.35,1.31,41.83,7.26,1.08,50.71,4.92,0.91,42.3,3.04,2.55,46.11,-5.63,2.61,25.28,-10.4,1.8,32.91,7.58,1.3,47.5,12.42,0.63,50.93,0.41000000000000003,2.73,10.11,-6.49,1.3800000000000001,38.88,4.23,1.43,49.07,1.15,3.04,36.15,-3.28,3.0
0.03453131392598152,2174,1,50.06,-16.4,8.3,9.03,-13.64,-2.09,0.41000000000000003,48.21,-4.22,0.42,47.0,-9.29,0.97,28.83,4.74,0.45,34.3,-13.67,1.1,47.66,6.77,2.72,6.67,-4.3,0.5,48.64,-6.14,1.35,38.81,-5.54,2.1,42.58,-25.35,2.96,46.28,-1.15,1.87,47.61,-8.33,1.23,45.42,3.34,0.6000000000000001,47.58,-5.74,1.12,33.33,-15.59,1.94,32.8,-3.34,2.77,47.76,0.37,0.22,51.57,-2.83,0.97,44.18,-12.19,3.27,42.75,-3.22,1.56,47.48,-2.33,0.18,42.94,-15.0,1.46
0.024426572024822235,2362,1,36.8,20.48,0.48,3.67,-17.31,1.8900000000000001,0.0,43.72,-2.82,0.87,45.45,-5.13,1.26,21.06,-2.84,0.63,36.38,20.9,1.21,39.13,-0.67,0.96,11.91,11.72,1.68,50.88,25.82,3.08,45.02,15.72,2.92,42.14,-8.61,0.39,49.37,10.58,0.72,47.17,4.3,1.75,46.84,9.06,1.84,46.49,-3.72,1.41,20.94,17.39,1.66,45.49,16.75,1.7,45.0,-1.48,1.95,51.09,1.21,0.43,35.72,8.79,1.21,48.22,21.23,2.95,45.29,1.33,2.3,39.88,2.13,0.53
0.051264867186546326,2928,2,38.6,0.62,0.48,24.47,-22.62,0.17,1.39,3.43,-7.7,1.45,11.83,4.7,1.58,27.79,3.65,3.7,35.94,-5.27,1.8,16.9,0.72,1.7,22.26,-8.71,1.46,31.44,0.05,2.17,37.25,8.7,4.25,35.55,3.8,0.51,27.99,17.05,1.23,36.03,2.04,1.61,24.08,-9.22,1.7,36.32,-5.42,2.37,18.36,0.55,1.12,23.72,8.43,1.13,36.73,10.72,5.22,50.41,0.02,1.91,4.94,-7.13,1.29,30.22,1.51,4.08,35.31,-1.07,2.21,28.69,-8.71,0.41000000000000003
0.11368858814239502,3654,2,44.31,-10.83,0.18,4.29,-29.99,-0.53,1.47,-2.08,-5.76,1.6300000000000001,0.05,0.92,1.78,27.64,9.18,2.15,42.88,-2.0,2.21,10.99,-1.99,3.92,31.43,-5.22,3.04,43.73,-10.28,5.62,44.13,4.2,4.61,11.75,-18.15,4.57,6.87,8.5,2.97,43.71,-3.25,4.2,44.58,-1.29,3.7,34.62,-6.45,3.81,12.82,-23.88,2.49,2.88,-7.28,1.76,2.7600000000000002,-3.37,2.11,43.71,4.95,4.23,49.38,-4.56,2.07,44.23,-9.07,4.93,16.86,3.27,4.22,25.6,-11.8,3.1
0.15188279747962952,3854,2,49.7,-2.29,0.13,0.22,-24.19,-0.04,0.11,3.02,-7.63,1.07,1.11,6.05,1.32,37.48,13.17,1.33,41.94,3.13,1.73,16.88,4.59,1.55,35.01,-7.98,0.96,24.74,4.46,1.08,6.13,-21.65,0.58,3.53,20.54,0.11,38.32,-8.09,1.36,21.62,6.31,0.38,44.65,20.65,1.32,39.31,-4.12,0.51,30.49,-22.13,1.41,4.18,-10.25,1.11,1.95,9.86,1.18,9.54,31.91,1.34,50.25,-2.34,0.47000000000000003,43.48,-5.35,0.86,20.91,18.53,1.82,2.39,-29.1,0.28
0.044464584439992905,3949,2,52.29,4.03,2.37,4.92,-15.06,1.07,0.07,45.1,-7.35,3.93,46.31,-7.64,1.17,51.98,2.65,2.41,46.74,1.24,1.32,6.21,1.91,0.35000000000000003,34.83,1.99,0.92,34.65,-7.91,0.09,47.07,-2.15,3.85,46.32,-4.4,0.18,45.73,-29.97,2.55,42.72,-4.27,0.9500000000000001,46.79,-7.06,1.18,51.9,2.21,2.78,49.53,0.77,0.6900000000000001,35.4,1.31,0.38,46.71,-6.08,1.15,45.83,-0.8,1.51,51.74,0.98,1.78,45.83,-4.77,0.28,43.65,-2.78,0.39,39.18,-5.65,1.1
0.08011768013238907,5045,2,31.06,1.84,0.25,6.62,-20.93,-4.5,1.26,2.42,-9.7,3.85,2.04,1.26,3.99,40.33,1.6,3.07,30.67,2.52,3.93,37.15,-4.31,3.98,29.02,-4.51,3.71,21.22,-9.34,3.02,16.37,-23.64,3.15,34.51,11.52,5.18,36.73,-15.43,3.54,32.35,-7.63,5.34,36.44,1.03,2.3,39.43,4.33,2.6,8.38,15.07,3.45,1.6300000000000001,-1.34,1.3,51.24,0.18,0.37,30.48,-2.48,5.4,38.59,-4.28,4.03,32.16,-3.7,4.84,27.16,-14.09,2.32,37.21,-10.8,4.32
